# ts	v	v_base	v_vis	v_occ	v_lkg	cap_visible	cap_occl	final
1876.971	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1877.022	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1877.072	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1877.121	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1877.171	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1877.221	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1877.271	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1877.322	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1877.372	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1877.422	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1877.471	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1877.521	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1877.571	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1877.621	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1877.671	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1877.721	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1877.772	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1877.822	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1877.871	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1877.922	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1877.971	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1878.021	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1878.071	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1878.121	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1878.171	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1878.222	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1878.271	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1878.322	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1878.371	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1878.421	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1878.472	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1878.521	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1878.568	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1878.622	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1878.671	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1878.722	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1878.771	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1878.822	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1878.872	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1878.922	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1878.972	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1879.020	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1879.072	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1879.122	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1879.171	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1879.218	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1879.271	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1879.320	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1879.368	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1879.419	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1879.471	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1879.521	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1879.572	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1879.619	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1879.671	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1879.722	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1879.772	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1879.819	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1879.868	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1879.921	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1879.972	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1880.022	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1880.072	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1880.122	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1880.168	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1880.218	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1880.267	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1880.323	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1880.372	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1880.421	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1880.471	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1880.521	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1880.569	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1880.622	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1880.671	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1880.719	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1880.772	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1880.821	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1880.872	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1880.922	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1880.972	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1881.022	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1881.071	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1881.122	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1881.172	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1881.218	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1881.272	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1881.321	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1881.372	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1881.422	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1881.471	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1881.518	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1881.570	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1881.625	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1881.671	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1881.722	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1881.772	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1881.822	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1881.872	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1881.921	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1881.972	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1882.021	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1882.071	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1882.122	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1882.170	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1882.222	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1882.271	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1882.321	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1882.372	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1882.421	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1882.471	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1882.518	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1882.567	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1882.625	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1882.672	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1882.719	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1882.771	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1882.822	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1882.872	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1882.918	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1882.972	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1883.022	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1883.069	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1883.121	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1883.172	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1883.222	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1883.272	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1883.320	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1883.370	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1883.422	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1883.472	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1883.521	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1883.572	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1883.622	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1883.671	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1883.722	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1883.767	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1883.821	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1883.871	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1883.921	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1883.971	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1884.022	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1884.072	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1884.122	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1884.171	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1884.223	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1884.272	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1884.322	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1884.369	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1884.419	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1884.468	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1884.522	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1884.570	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1884.622	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1884.671	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1884.721	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1884.769	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1884.822	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1884.868	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1884.921	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1884.972	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1885.022	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1885.071	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1885.122	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1885.171	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1885.221	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1885.272	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1885.322	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1885.372	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1885.421	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1885.471	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1885.522	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1885.572	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1885.623	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1885.671	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1885.722	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1885.772	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1885.821	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1885.872	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1885.919	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1885.971	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1886.021	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1886.072	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1886.121	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1886.171	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1886.221	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1886.272	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1886.321	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1886.372	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1886.422	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1886.471	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1886.522	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1886.572	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1886.622	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1886.669	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1886.717	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1886.771	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1886.821	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1886.869	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1886.918	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1886.968	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1887.022	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1887.068	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1887.122	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1887.170	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1887.222	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1887.270	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1887.321	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1887.372	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1887.422	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1887.471	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1887.522	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1887.572	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1887.623	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1887.672	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1887.719	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1887.771	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1887.822	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1887.872	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1887.921	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1887.972	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1888.021	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1888.072	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1888.123	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1888.172	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1888.222	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1888.272	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1888.321	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1888.372	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1888.422	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1888.471	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1888.522	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1888.572	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1888.622	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1888.672	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1888.722	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1888.771	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1888.822	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1888.872	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1888.921	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1888.971	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1889.022	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1889.071	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1889.122	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1889.168	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1889.221	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1889.272	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1889.322	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1889.372	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1889.422	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1889.472	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1889.521	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1889.572	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1889.621	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1889.669	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1889.721	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1889.771	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1889.822	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1889.872	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1889.921	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1889.972	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1890.022	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1890.071	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1890.122	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1890.169	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1890.222	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1890.272	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1890.320	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1890.372	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1890.421	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1890.470	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1890.519	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1890.569	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1890.617	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1890.670	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1890.722	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1890.769	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1890.822	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1890.872	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1890.921	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1890.971	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1891.022	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1891.072	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1891.120	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1891.172	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1891.222	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1891.269	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1891.318	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1891.367	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1891.422	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1891.468	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1891.522	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1891.572	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1891.622	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1891.672	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1891.722	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1891.771	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1891.821	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1891.872	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1891.920	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1891.972	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1892.021	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1892.071	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1892.123	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1892.171	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1892.222	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1892.271	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1892.323	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1892.372	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1892.421	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1892.471	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1892.522	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1892.568	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1892.619	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1892.671	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1892.722	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1892.771	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1892.821	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1892.872	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1892.921	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1892.972	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1893.022	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1893.071	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1893.122	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1893.172	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1893.219	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1893.272	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1893.318	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1893.368	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1893.420	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1893.472	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1893.522	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1893.572	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1893.618	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1893.671	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1893.722	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1893.772	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1893.822	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1893.872	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1893.918	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1893.972	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1894.021	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1894.068	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1894.124	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1894.171	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1894.218	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1894.268	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1894.322	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1894.371	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
1894.422	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1894.469	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1894.521	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1894.572	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1894.622	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1894.671	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1894.721	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1894.768	-0.000	-0.000	70.000	70.000	70.000	-0.000	70.000	2.240
1894.821	0.000	0.000	70.000	70.000	70.000	0.000	70.000	2.240
